task_i,task_j,S_ij_km
39,64,2.672537
39,65,0.691327
39,66,1.050114
39,67,1.625988
39,68,-0.114478
39,69,1.831931
39,70,4.669866
39,71,1.24466
39,72,4.278398
39,73,-0.347746
39,74,0.636703
39,75,2.042877
39,76,2.935776
39,77,0.489904
39,78,7.677901
39,79,7.17409
39,80,5.387121
39,81,-0.008099
39,82,10.832563
39,83,0.042618
39,84,2.501052
39,85,7.107432
39,86,-1.150513
39,87,-0.411556
39,88,1.021854
39,89,0.310099
39,90,2.046709
39,91,6.084341
39,92,-5.352265
39,93,-0.18393
39,94,-2.166241
39,95,-0.461705
39,96,5.692737
39,97,2.16696
39,98,8.139205
39,99,0.977327
39,100,4.892336
39,101,6.099634
39,102,-0.066496
39,103,1.402006
39,104,1.464457
39,105,1.179576
39,106,-0.604006
39,107,-0.095473
39,108,6.709013
39,109,8.777487
39,110,-0.549932
39,111,0.945099
39,112,5.007233
39,113,0.730101
39,114,4.526808
39,115,1.57449
39,116,-1.551431
39,117,1.714196
39,118,-4.623355
39,119,-1.203021
39,120,1.927578
39,121,-4.103156
39,122,0.497297
39,123,-0.516826
39,124,7.393198
39,125,-1.035969
39,126,-1.53687
39,127,2.709513
39,128,0.513497
39,129,-3.324022
39,130,3.506371
39,131,0.389434
39,132,0.448299
39,133,1.082255
39,134,-4.524386
39,135,0.607563
39,136,7.334473
39,137,6.924028
39,138,4.309786
39,139,-1.948483
39,140,-2.468682
39,141,-2.987731
39,142,-1.707795
39,143,3.017289
39,144,1.334707
39,145,8.919848
39,146,-3.915773
39,147,-0.089391
39,148,-1.215171
39,149,-0.803329
39,150,5.486724
39,151,0.168862
39,152,4.772062
39,153,1.820477
39,154,0.384266
39,155,-0.140593
39,156,0.683316
39,157,3.750242
39,158,5.503011
39,159,-0.33324
39,160,2.947866
39,161,1.691758
39,162,0.563145
39,163,10.158832
39,164,0.836037
39,165,1.914005
39,166,6.683968
39,167,-1.986367
39,168,1.498319
39,169,1.371951
39,170,-1.064541
39,171,0.680495
39,172,0.111788
39,173,1.783029
39,174,6.78134
39,175,-1.557246
39,176,-0.59281
39,177,-0.079102
39,178,-0.88651
39,179,1.013802
39,180,-2.614137
39,181,1.119577
39,182,5.354019
39,183,-1.430936
39,184,0.730556
39,185,1.448033
39,186,0.088386
39,187,-0.026162
39,188,-3.586532
39,189,0.862867
39,190,1.252158
39,191,6.68249
39,192,0.517143
39,193,-1.61035
39,194,0.508766
39,195,1.78231
39,196,0.289862
39,197,1.240214
39,198,1.069732
39,199,6.393152
39,200,-0.143095
40,41,2.937938
40,42,-5.170593
40,43,0.452288
40,44,-0.671922
40,45,2.318411
40,46,-0.621156
40,47,0.455679
40,48,2.767671
40,49,2.861398
40,50,-0.095895
40,51,-2.092121
40,52,1.672988
40,53,4.535834
40,54,1.094346
40,55,0.152639
40,56,0.290014
40,57,-0.27611
40,58,-2.304227
40,59,-2.696906
40,60,2.465339
40,61,-0.396872
40,62,5.795835
40,63,1.523188
40,64,0.263625
40,65,0.611584
40,66,-0.10586
40,67,0.322429
40,68,0.312923
40,69,-0.192038
40,70,2.503313
40,71,1.717512
40,72,1.890356
40,73,-0.58508
40,74,1.481619
40,75,-1.397707
40,76,-0.340454
40,77,-0.04957
40,78,3.971771
40,79,5.254953
40,80,6.701198
40,81,0.00186
40,82,5.008312
40,83,0.734891
40,84,1.184666
40,85,5.895467
40,86,-2.100204
40,87,-0.416193
40,88,-0.663541
40,89,0.546603
40,90,3.967289
40,91,3.652228
40,92,-7.159991
40,93,-0.23728
40,94,-3.145724
40,95,-4.059748
40,96,3.019194
40,97,2.010828
40,98,4.148821
40,99,-0.133603
40,100,0.409676
40,101,3.847802
40,102,-0.184622
40,103,-0.190467
40,104,0.177619
40,105,-0.390658
40,106,-2.32472
40,107,1.690369
40,108,7.152464
40,109,6.171442
40,110,-1.684939
40,111,1.576488
40,112,0.526746
40,113,-1.888836
40,114,2.270395
40,115,1.826764
40,116,-3.144531
40,117,2.47328
40,118,-6.897604
40,119,-2.393126
40,120,0.672361
40,121,-5.929569
40,122,-1.034478
40,123,-0.44366
40,124,4.360457
40,125,-2.257545
40,126,-2.323156
40,127,3.850682
40,128,-0.952492
40,129,-4.913378
40,130,1.610646
40,131,-0.05742
40,132,-0.391023
40,133,1.817932
40,134,-6.456364
40,135,-0.727951
40,136,4.071597
40,137,3.618584
40,138,2.570131
40,139,-2.89367
40,140,-4.002682
40,141,-5.031859
40,142,-3.269653
40,143,1.782867
40,144,2.4556
40,145,4.332197
40,146,-5.529169
40,147,0.27199
40,148,-2.778886
40,149,-1.858886
40,150,3.054311
40,151,0.710028
40,152,2.903119
40,153,-0.198433
40,154,0.628955
40,155,-1.135549
40,156,-0.305881
40,157,1.853326
40,158,3.635015
40,159,-0.501835
40,160,4.807387
40,161,0.210335
40,162,1.990785
40,163,7.268633
40,164,-0.220163
40,165,-0.210592
40,166,4.98553
40,167,-3.692206
40,168,1.994815
40,169,-2.027209
40,170,-2.330022
40,171,-1.993997
40,172,-0.974114
40,173,0.268588
40,174,2.463864
40,175,-2.564605
40,176,-0.705487
40,177,-1.579452
40,178,-1.842237
40,179,1.979525
40,180,-3.455465
40,181,-1.353535
40,182,5.738732
40,183,-2.74702
40,184,-0.595181
40,185,-0.462168
40,186,-0.55626
40,187,0.317235
40,188,-4.758311
40,189,0.087361
40,190,-0.037322
40,191,3.060294
40,192,-1.468716
40,193,-2.616318
40,194,0.002793
40,195,2.940372
40,196,-1.876525
40,197,0.249679
40,198,0.584345
40,199,5.164897
40,200,-3.40463
41,42,4.993611
41,43,5.908914
41,44,2.773773
41,45,2.32121
41,46,1.11174
41,47,0.018311
41,48,0.451268
41,49,2.481118
41,50,-2.489784
41,51,4.64259
41,52,3.150879
41,53,3.41756
41,54,2.716817
41,55,-3.153229
41,56,1.05797
41,57,2.308336
41,58,5.64629
41,59,4.198972
41,60,1.509743
41,61,3.498296
41,62,-0.165904
41,63,-0.120849
41,64,2.283693
41,65,5.377566
41,66,0.847518
41,67,5.625407
41,68,8.312784
41,69,0.998416
41,70,2.694434
41,71,8.62688
41,72,0.047444
41,73,1.586189
41,74,9.45755
41,75,-0.584124
41,76,0.835618
41,77,3.410153
41,78,0.176465
41,79,-0.2824
41,80,-0.083577
41,81,3.788826
41,82,0.28285
41,83,6.544515
41,84,0.047907
41,85,2.658882
41,86,2.31872
41,87,11.142877
41,88,-0.309544
41,89,7.829562
41,90,3.380209
41,91,-0.789422
41,92,-0.885464
41,93,5.697821
41,94,3.694093
41,95,-0.982709
41,96,-0.827518
41,97,0.343306
41,98,-0.175542
41,99,4.396088
41,100,0.007292
41,101,-0.186138
41,102,4.962297
41,103,0.01505
41,104,3.370867
41,105,0.275901
41,106,2.874121
41,107,1.234582
41,108,2.987837
41,109,0.776537
41,110,1.483155
41,111,2.739231
41,112,-0.279381
41,113,1.136517
41,114,-0.202564
41,115,1.293989
41,116,-2.074645
41,117,7.024815
41,118,-1.909636
41,119,3.197457
41,120,4.459422
41,121,0.357542
41,122,0.005784
41,123,11.93156
41,124,-0.064473
41,125,0.728882
41,126,6.417084
41,127,2.410826
41,128,2.63244
41,129,0.340789
41,130,-1.837186
41,131,3.18047
41,132,0.943234
41,133,9.557127
41,134,-0.986797
41,135,4.232589
41,136,-0.503401
41,137,0.307852
41,138,-0.016788
41,139,3.47145
41,140,1.632053
41,141,-0.529177
41,142,-0.773551
41,143,1.736852
41,144,3.874364
41,145,0.356235
41,146,-1.334582
41,147,7.011339
41,148,-1.758104
41,149,1.351145
41,150,-1.052142
41,151,9.982049
41,152,-1.291865
41,153,0.234872
41,154,4.811483
41,155,5.045985
41,156,2.722918
41,157,2.238542
41,158,1.459977
41,159,3.092016
41,160,0.014827
41,161,-0.230217
41,162,2.957093
41,163,0.001238
41,164,5.459034
41,165,0.124134
41,166,-0.110117
41,167,1.932555
41,168,3.205158
41,169,0.11412
41,170,1.829796
41,171,0.377031
41,172,1.201736
41,173,0.434723
41,174,-0.000231
41,175,1.842519
41,176,10.886862
41,177,4.83747
41,178,5.963014
41,179,3.414585
41,180,5.738924
41,181,-0.346193
41,182,4.518505
41,183,0.018459
41,184,1.617745
41,185,-2.226331
41,186,2.634064
41,187,8.52207
41,188,3.026339
41,189,2.130213
41,190,3.447207
41,191,-0.079217
41,192,2.748405
41,193,2.850523
41,194,1.765442
41,195,7.056472
41,196,0.983068
41,197,6.497056
41,198,5.14456
41,199,1.304555
41,200,-0.509421
42,43,-1.470576
42,44,-1.308746
42,45,2.918863
42,46,-7.711688
42,47,-2.281174
42,48,4.356932
42,49,-4.807761
42,50,-4.135479
42,51,-1.237661
42,52,-5.007466
42,53,-0.642488
42,54,-3.053114
42,55,-8.540417
42,56,-5.940721
42,57,3.222931
42,58,-1.011415
42,59,0.205315
42,60,-2.353748
42,61,-2.798778
42,62,0.07837
42,63,3.778209
42,64,4.646234
42,65,-1.985108
42,66,-2.726144
42,67,3.925078
42,68,-2.913744
42,69,0.793456
42,70,2.668449
42,71,-1.025115
42,72,3.700168
42,73,-3.815397
42,74,-2.172312
42,75,1.233997
42,76,-4.627101
42,77,-4.696402
42,78,3.245351
42,79,0.632684
42,80,-3.448461
42,81,-6.062568
42,82,3.032755
42,83,-4.633738
42,84,0.325725
42,85,1.574263
42,86,-2.4734
42,87,-0.367576
42,88,1.505586
42,89,-1.749152
42,90,-3.585232
42,91,-2.195723
42,92,0.555767
42,93,-3.013012
42,94,-0.780359
42,95,-8.458063
42,96,2.070205
42,97,-3.710989
42,98,4.370836
42,99,1.382835
42,100,-2.751471
42,101,-1.160659
42,102,-6.217776
42,103,-2.828848
42,104,-1.940047
42,105,-2.379798
42,106,2.44393
42,107,-6.658777
42,108,1.068513
42,109,0.783433
42,110,0.477139
42,111,-4.313954
42,112,3.094319
42,113,6.286795
42,114,-0.762931
42,115,-4.059323
42,116,-2.18207
42,117,-1.517604
42,118,1.630551
42,119,-1.142566
42,120,2.43193
42,121,0.824496
42,122,1.075607
42,123,-0.2772
42,124,4.391789
42,125,-0.380543
42,126,-0.378689
42,127,-3.328682
42,128,0.965419
42,129,-1.168383
42,130,-4.495492
42,131,-3.124972
42,132,-1.123499
42,133,-1.322432
42,134,-0.121788
42,135,-2.804033
42,136,2.884296
42,137,3.779021
42,138,-2.064215
42,139,-0.965066
42,140,-0.451519
42,141,2.840368
42,142,-2.923486
42,143,-1.059642
42,144,-3.192301
42,145,5.09236
42,146,-1.953537
42,147,-3.425635
42,148,-4.07298
42,149,-1.315641
42,150,-0.833275
42,151,-2.029008
42,152,-3.769832
42,153,-1.240112
42,154,-3.368457
42,155,-1.496793
42,156,-0.616501
42,157,1.844359
42,158,0.15819
42,159,-3.286551
42,160,-5.027091
42,161,1.544446
42,162,-5.135012
42,163,-1.369359
42,164,1.508991
42,165,4.864229
42,166,1.459674
42,167,1.203821
42,168,-3.752928
42,169,-5.587531
42,170,0.349334
42,171,-6.357172
42,172,0.912334
42,173,-1.161538
42,174,3.505632
42,175,-0.937934
42,176,-0.090038
42,177,3.230165
42,178,1.253437
42,179,-4.150857
42,180,-0.1777
42,181,1.759206
42,182,1.631307
42,183,-1.082914
42,184,-1.123895
42,185,-4.734967
42,186,-1.046196
42,187,-3.384956
42,188,0.099018
42,189,-3.60822
42,190,-0.200101
42,191,-2.379038
42,192,3.423077
42,193,-1.936919
42,194,-3.485465
42,195,-1.939724
42,196,-1.499996
42,197,3.20601
42,198,-0.309186
42,199,-0.412712
42,200,-8.515199
43,44,3.173329
43,45,1.215611
43,46,-3.204907
43,47,1.274163
43,48,4.539034
43,49,-1.460723
43,50,1.200382
43,51,1.163954
43,52,-0.273048
43,53,-0.434764
43,54,-0.204761
43,55,-2.79139
43,56,-0.277401
43,57,1.130476
43,58,-0.347805
43,59,1.786414
43,60,-0.571201
43,61,1.744448
43,62,3.528448
43,63,4.250271
43,64,1.510641
43,65,-0.001711
43,66,0.30335
43,67,-1.329133
43,68,0.68559
43,69,0.338325
43,70,0.685558
43,71,-0.000651
43,72,6.610213
43,73,-0.472235
43,74,0.06568
43,75,0.707544
43,76,-3.276101
43,77,0.731788
43,78,5.05524
43,79,4.282327
43,80,1.154823
43,81,-0.886578
43,82,4.410249
43,83,-0.026567
43,84,3.093398
43,85,1.103281
43,86,0.754558
43,87,-0.293567
43,88,4.828359
43,89,-1.092018
43,90,-0.52047
43,91,2.579225
43,92,-2.641226
43,93,1.421047
43,94,0.884215
43,95,-6.742086
43,96,5.768685
43,97,0.56645
43,98,6.270175
43,99,-0.473527
43,100,-0.430691
43,101,2.611837
43,102,-0.564351
43,103,2.85702
43,104,3.031662
43,105,3.204124
43,106,-0.488519
43,107,-2.111641
43,108,1.435184
43,109,2.795445
43,110,3.27285
43,111,-0.005216
43,112,2.908157
43,113,1.633973
43,114,4.14709
43,115,-0.451008
43,116,0.607918
43,117,-0.114669
43,118,-3.766405
43,119,-2.717683
43,120,-0.426722
43,121,-3.678265
43,122,2.354652
43,123,-0.335007
43,124,5.97046
43,125,0.481087
43,126,-0.040342
43,127,0.39278
43,128,-0.556449
43,129,-3.25757
43,130,1.140581
43,131,2.158001
43,132,1.336065
43,133,-0.049917
43,134,-4.188234
43,135,-3.224222
43,136,5.953337
43,137,4.873102
43,138,1.258059
43,139,-0.684117
43,140,0.006991
43,141,-0.802645
43,142,-1.337199
43,143,1.003269
43,144,-1.30048
43,145,5.178895
43,146,-1.412248
43,147,0.615315
43,148,-0.677773
43,149,2.444139
43,150,4.200835
43,151,0.079315
43,152,1.631509
43,153,0.768589
43,154,-0.174608
43,155,-2.874454
43,156,3.885257
43,157,1.300477
43,158,1.998683
43,159,0.879014
43,160,0.733959
43,161,5.404784
43,162,-1.158367
43,163,1.127195
43,164,-0.11401
43,165,3.227068
43,166,4.695963
43,167,-2.617419
43,168,-0.893069
43,169,-2.890324
43,170,3.036779
43,171,-3.489141
43,172,3.004719
43,173,1.530672
43,174,5.32209
43,175,1.40907
43,176,-0.282664
43,177,-2.239123
43,178,-1.900411
43,179,-0.653761
43,180,0.068052
43,181,1.169659
43,182,1.004575
43,183,1.79686
43,184,3.784264
43,185,0.62255
43,186,2.96053
43,187,0.805348
43,188,0.109142
43,189,1.90261
43,190,4.135612
43,191,0.638918
43,192,-1.116787
43,193,-2.548172
43,194,-1.505485
43,195,-0.140229
43,196,-2.517204
43,197,-1.258794
43,198,-0.170838
43,199,1.602927
43,200,-5.895231
44,45,6.524488
44,46,-2.873796
44,47,2.01858
44,48,4.46963
44,49,1.052627
44,50,-0.802742
44,51,0.189247
44,52,0.929275
44,53,4.85553
44,54,3.004736
44,55,-2.177382
44,56,-0.444375
44,57,3.929449
44,58,0.69289
44,59,-0.487306
44,60,2.748576
44,61,-0.251356
44,62,4.003196
44,63,1.8169
44,64,5.30095
44,65,2.930776
44,66,2.150535
44,67,4.332781
44,68,1.006943
44,69,3.416088
44,70,6.312346
44,71,3.806694
44,72,1.26835
44,73,0.373263
44,74,2.602408
44,75,-0.133665
44,76,-0.717157
44,77,-1.129574
44,78,4.09372
44,79,3.587279
44,80,2.613922
44,81,-1.726713
44,82,4.939909
44,83,0.435233
44,84,1.24865
44,85,6.962269
44,86,0.110682
44,87,2.526904
44,88,-0.192042
44,89,2.789264
44,90,2.349586
44,91,2.755835
44,92,-2.716516
44,93,0.255363
44,94,-0.408383
44,95,-4.97461
44,96,1.803347
44,97,2.070212
44,98,3.158828
44,99,4.448269
44,100,0.099721
44,101,3.250284
44,102,-1.614511
44,103,0.041731
44,104,-0.338593
44,105,-0.047909
44,106,2.629254
44,107,-0.453585
44,108,7.018184
44,109,5.427852
44,110,-0.14621
44,111,1.400624
44,112,1.62273
44,113,3.078947
44,114,1.57241
44,115,1.399665
44,116,-2.117088
44,117,3.938147
44,118,-1.844655
44,119,1.647416
44,120,5.217427
44,121,-0.96312
44,122,1.194996
44,123,2.442572
44,124,3.452975
44,125,0.100184
44,126,1.160445
44,127,3.007779
44,128,3.912413
44,129,-0.194627
44,130,0.689953
44,131,-0.491192
44,132,-0.194351
44,133,3.494873
44,134,-1.497915
44,135,0.771255
44,136,2.743634
44,137,4.35761
44,138,2.053474
44,139,0.713183
44,140,-0.206621
44,141,-0.243929
44,142,-1.314175
44,143,4.490525
44,144,2.089471
44,145,4.794461
44,146,-2.869534
44,147,0.74919
44,148,-1.394504
44,149,-0.25835
44,150,1.91879
44,151,2.187917
44,152,2.005718
44,153,-0.391583
44,154,1.929299
44,155,1.79615
44,156,0.018556
44,157,6.615519
44,158,5.165432
44,159,-0.222025
44,160,1.301858
44,161,0.967891
44,162,0.968283
44,163,3.913433
44,164,4.220937
44,165,3.146144
44,166,3.656445
44,167,1.098351
44,168,1.665514
44,169,-2.988722
44,170,-0.800771
44,171,-3.15234
44,172,0.275134
44,173,2.430907
44,174,2.366563
44,175,-0.275597
44,176,2.418257
44,177,2.68344
44,178,2.563221
44,179,1.89702
44,180,-0.19999
44,181,0.519555
44,182,7.302765
44,183,-0.411942
44,184,-0.059599
44,185,-0.666995
44,186,-0.089802
44,187,0.667329
44,188,-1.714472
44,189,-0.444773
44,190,0.011611
44,191,2.494508
44,192,3.190241
44,193,0.990988
44,194,0.863011
44,195,3.664701
44,196,0.694127
44,197,4.368698
44,198,4.090375
44,199,5.642579
44,200,-4.757358
45,46,-1.918053
45,47,-0.055971
45,48,0.79613
45,49,-1.202405
45,50,-1.430182
45,51,4.483873
45,52,1.520066
45,53,-0.450149
45,54,-0.019542
45,55,-3.706121
45,56,0.343476
45,57,-1.263884
45,58,5.019479
45,59,5.959054
45,60,-0.661921
45,61,5.545197
45,62,0.071156
45,63,2.660563
45,64,-0.422298
45,65,1.300908
45,66,-0.305334
45,67,0.480118
45,68,5.360203
45,69,0.036269
45,70,-0.02225
45,71,1.859487
45,72,3.421822
45,73,0.80082
45,74,2.893733
45,75,2.374057
45,76,-2.186785
45,77,3.485041
45,78,1.068536
45,79,0.456224
45,80,-1.060374
45,81,1.206045
45,82,0.644483
45,83,2.899045
45,84,2.02718
45,85,-0.197541
45,86,1.181077
45,87,3.817731
45,88,2.472668
45,89,2.198125
45,90,-0.216012
45,91,-0.182823
45,92,-3.026277
45,93,6.004179
45,94,2.801953
45,95,-4.342632
45,96,1.649536
45,97,-0.372114
45,98,2.030323
45,99,0.603676
45,100,0.209727
45,101,0.16284
45,102,2.061365
45,103,1.54837
45,104,7.535428
45,105,1.934939
45,106,-0.082457
45,107,-1.532746
45,108,-0.019703
45,109,-0.047051
45,110,4.857268
45,111,0.973733
45,112,1.965895
45,113,-1.331018
45,114,1.636871
45,115,-0.411921
45,116,-1.550422
45,117,1.724456
45,118,-2.046971
45,119,0.654164
45,120,0.43885
45,121,-0.044904
45,122,1.464601
45,123,4.217049
45,124,1.767282
45,125,3.140966
45,126,2.366029
45,127,0.35043
45,128,0.213615
45,129,1.366412
45,130,-1.14511
45,131,5.452652
45,132,4.451655
45,133,2.660877
45,134,-0.732243
45,135,-0.928003
45,136,1.639654
45,137,0.950816
45,138,0.036784
45,139,1.823347
45,140,-1.453951
45,141,-1.886445
45,142,-3.191034
45,143,-0.048499
45,144,-1.342804
45,145,1.080765
45,146,-3.492612
45,147,4.750765
45,148,-2.213329
45,149,3.22284
45,150,0.474378
45,151,4.060905
45,152,-0.813121
45,153,3.618128
45,154,1.290025
45,155,0.07594
45,156,7.267065
45,157,-0.038664
45,158,-0.00235
45,159,3.975631
45,160,-0.946316
45,161,2.319714
45,162,-0.23865
45,163,-1.291133
45,164,0.648547
45,165,0.343533
45,166,0.789388
45,167,0.581417
45,168,0.043255
45,169,0.093822
45,170,3.794867
45,171,-0.949369
45,172,4.662091
45,173,-0.148317
45,174,2.299952
45,175,3.127951
45,176,3.885569
45,177,0.566729
45,178,1.594111
45,179,0.204182
45,180,4.244039
45,181,2.236978
45,182,0.165229
45,183,0.531858
45,184,4.153071
45,185,-1.422106
45,186,6.842124
45,187,4.881864
45,188,2.349154
45,189,3.806898
45,190,7.822063
45,191,-0.632953
45,192,0.195624
45,193,1.269276
45,194,-0.255542
45,195,1.088701
45,196,-0.436735
45,197,0.846969
45,198,0.968449
45,199,-0.192935
45,200,-3.785528
46,47,-5.292074
46,48,-0.913544
46,49,-4.884354
46,50,-5.070504
46,51,-4.746678
46,52,-1.50281
46,53,0.905628
46,54,-4.59007
46,55,-5.345686
46,56,-1.98847
46,57,-6.251533
46,58,-4.175455
46,59,-5.218325
46,60,-0.133433
46,61,-1.919686
46,62,-0.052173
46,63,0.786781
46,64,-4.474545
46,65,-2.982562
46,66,-5.54541
46,67,-0.915117
46,68,-0.681874
46,69,-3.380916
46,70,-1.213322
46,71,-1.00843
46,72,-1.11059
46,73,-3.061307
46,74,0.028987
46,75,-2.890808
46,76,0.744248
46,77,-0.153265
46,78,-0.116184
46,79,-0.792895
46,80,-1.008617
46,81,-0.071309
46,82,1.682329
46,83,-0.00694
46,84,-2.413978
46,85,0.1096
46,86,-5.966732
46,87,-1.730332
46,88,-4.880504
46,89,-0.619382
46,90,-3.758961
46,91,-0.252699
46,92,-11.269315
46,93,-1.408689
46,94,-6.392501
46,95,-2.462434
46,96,-1.099252
46,97,-2.477508
46,98,1.647633
46,99,-2.990668
46,100,1.191083
46,101,0.047948
46,102,0.144608
46,103,-3.493793
46,104,-0.243456
46,105,-3.657475
46,106,-5.759399
46,107,-4.508646
46,108,-0.718749
46,109,-0.235759
46,110,-5.032714
46,111,-1.286275
46,112,-1.178968
46,113,-6.577565
46,114,-0.263285
46,115,-1.225969
46,116,-8.755268
46,117,0.146246
46,118,-9.725371
46,119,-3.630586
46,120,-2.033392
46,121,-8.258765
46,122,-4.845189
46,123,-1.658786
46,124,-0.003668
46,125,-5.015173
46,126,-5.266929
46,127,-1.752164
46,128,-3.944405
46,129,-6.767121
46,130,-4.160676
46,131,-1.176306
46,132,-2.868511
46,133,0.263374
46,134,-8.754674
46,135,-1.008803
46,136,0.545023
46,137,-0.983521
46,138,-0.387269
46,139,-5.730174
